ticket_id,customer_id,customer_name,channel,issue_category,priority,agent_name,city,created_date,resolved_date,first_response_minutes,resolution_time_hours,ticket_status,csat_score,refund_amount_sar
TCK-000158,CUST-32782,Noura Al-Dossari,Email,Account Management,High,Yousef Al-Malki,Dammam,15-09-2025,16-09-2025,76,42.8,Resolved,5,0.00
TCK-000159,CUST-24475,Noura Al-Ghamdi,Email,Technical Support,Critical,Abdullah Al-Zahrani,Khobar,30-03-2024,30-03-2024,26,1.9,Closed,3,0.00
TCK-000160,CUST-70712,Maha Al-Harbi,Branch,Billing,High,Turki Al-Subaie,Riyadh,18-10-2025,18-10-2025,45,11.5,Closed,4,0.00
TCK-000161,CUST-75556,Sara Al-Qahtani,Email,Technical Support,High,Huda Al-Anazi,Khobar,01-11-2024,Not Resolved,89,0.0,Open,0,0.00
TCK-000162,CUST-89288,Noura Al-Harbi,Social Media,General Inquiry,High,Sara Al-Dossari,Dammam,24-01-2026,Not Resolved,62,0.0,Pending,0,0.00
TCK-000163,CUST-49342,Khalid Al-Otaibi,Live Chat,Billing,High,Maha Al-Balawi,Jeddah,17-09-2025,18-09-2025,69,29.7,Resolved,5,0.00
TCK-000164,CUST-39078,Aisha Al-Subaie,Email,Refund Request,High,Sara Al-Dossari,Jeddah,04-09-2024,04-09-2024,51,20.6,Resolved,4,0.00
TCK-000165,CUST-99608,Mohammed Al-Shehri,Phone,Billing,Medium,Lama Al-Rashidi,Jeddah,14-05-2026,Not Resolved,170,0.0,Escalated,0,0.00
TCK-000166,CUST-18008,Mohammed Al-Shammari,Live Chat,Technical Support,High,Ahmed Al-Qahtani,Dammam,19-03-2026,20-03-2026,73,29.9,Resolved,4,0.00
TCK-000167,CUST-64450,Sultan Al-Ghamdi,Email,Account Management,High,Fahad Al-Otaibi,Dammam,08-10-2026,Not Resolved,63,0.0,Escalated,0,0.00
TCK-000168,CUST-34241,Reem Al-Rashidi,WhatsApp,Technical Support,Low,Noura Al-Shammari,Buraidah,15-01-2024,Not Resolved,690,0.0,Escalated,0,0.00
TCK-000169,CUST-28608,Bandar Al-Malki,Phone,Technical Support,Low,Khalid Al-Ghamdi,Dammam,08-01-2025,16-01-2025,664,201.0,Resolved,3,0.00
TCK-000170,CUST-21110,Aisha Al-Ghamdi,Phone,Technical Support,High,Fahad Al-Otaibi,Riyadh,28-06-2026,29-06-2026,63,43.4,Resolved,5,0.00
TCK-000171,CUST-40663,Huda Al-Malki,Email,Technical Support,Medium,Faisal Al-Shehri,Riyadh,20-08-2024,20-08-2024,211,14.9,Resolved,5,0.00
TCK-000172,CUST-40473,Hessa Al-Mutairi,Phone,Complaint,Medium,Sara Al-Dossari,Medina,28-06-2025,28-06-2025,250,16.0,Resolved,4,0.00
TCK-000173,CUST-20086,Faisal Al-Harbi,Social Media,General Inquiry,Medium,Sara Al-Dossari,Dammam,01-06-2026,03-06-2026,102,56.0,Closed,2,0.00
TCK-000174,CUST-11782,Abdullah Al-Zahrani,Phone,Delivery Issue,Low,Sara Al-Dossari,Riyadh,10-01-2026,Not Resolved,55,0.0,Escalated,0,0.00
TCK-000175,CUST-17461,Dana Al-Balawi,Social Media,Technical Support,Medium,Fahad Al-Otaibi,Jeddah,12-08-2025,Not Resolved,110,0.0,Pending,0,0.00
TCK-000176,CUST-18541,Dana Al-Dossari,Email,General Inquiry,Medium,Reem Al-Mutairi,Riyadh,06-03-2024,07-03-2024,149,30.8,Resolved,4,0.00
TCK-000177,CUST-41743,Ahmed Al-Subaie,Social Media,Delivery Issue,Low,Turki Al-Subaie,Riyadh,25-08-2025,29-08-2025,642,106.4,Closed,4,0.00
TCK-000178,CUST-65887,Turki Al-Balawi,Phone,Technical Support,High,Maha Al-Balawi,Dammam,22-11-2025,22-11-2025,34,18.3,Resolved,5,0.00
TCK-000179,CUST-73594,Noura Al-Zahrani,Live Chat,Billing,Low,Mohammed Al-Harbi,Hail,29-09-2024,07-10-2024,41,207.2,Resolved,5,0.00
TCK-000180,CUST-30594,Lama Al-Shammari,Live Chat,General Inquiry,Critical,Noura Al-Shammari,Riyadh,18-05-2025,18-05-2025,15,11.5,Resolved,3,0.00
TCK-000181,CUST-66325,Dana Al-Balawi,Phone,Billing,Medium,Yousef Al-Malki,Tabuk,31-05-2026,01-06-2026,45,47.4,Resolved,4,467.42
TCK-000182,CUST-59087,Turki Al-Subaie,Branch,General Inquiry,Low,Ahmed Al-Qahtani,Medina,11-06-2026,18-06-2026,143,180.5,Resolved,4,0.00
TCK-000183,CUST-77950,Yousef Al-Qahtani,Phone,Technical Support,High,Turki Al-Subaie,Jeddah,06-10-2025,07-10-2025,49,45.3,Closed,5,0.00
TCK-000184,CUST-59433,Huda Al-Rashidi,Live Chat,Delivery Issue,Medium,Ahmed Al-Qahtani,Dammam,31-12-2024,01-01-2025,60,42.9,Resolved,2,0.00
TCK-000185,CUST-34120,Sultan Al-Rashidi,Phone,Billing,Low,Mohammed Al-Harbi,Dammam,18-10-2026,Not Resolved,72,0.0,Pending,0,0.00
TCK-000186,CUST-91281,Sara Al-Otaibi,Phone,Delivery Issue,Low,Fahad Al-Otaibi,Buraidah,13-06-2025,18-06-2025,104,137.5,Closed,5,1053.53
TCK-000187,CUST-81758,Mohammed Al-Otaibi,Branch,General Inquiry,Medium,Abdullah Al-Zahrani,Riyadh,19-11-2024,20-11-2024,263,27.0,Resolved,5,0.00
TCK-000188,CUST-46297,Reem Al-Shehri,Live Chat,Technical Support,Low,Sara Al-Dossari,Riyadh,20-04-2024,29-04-2024,440,234.1,Resolved,5,0.00
TCK-000189,CUST-34148,Maha Al-Harbi,Phone,Technical Support,Low,Sara Al-Dossari,Hail,11-06-2025,Not Resolved,531,0.0,Open,0,0.00
TCK-000190,CUST-51666,Aisha Al-Anazi,WhatsApp,Complaint,Low,Mohammed Al-Harbi,Jeddah,07-05-2026,15-05-2026,127,211.1,Resolved,3,0.00
TCK-000191,CUST-27522,Lama Al-Qahtani,WhatsApp,Billing,Medium,Ahmed Al-Qahtani,Khobar,10-11-2024,10-11-2024,126,14.5,Closed,1,0.00
TCK-000192,CUST-41447,Noura Al-Shehri,Live Chat,Billing,High,Abdullah Al-Zahrani,Medina,20-08-2024,20-08-2024,11,12.6,Resolved,5,1636.84
TCK-000193,CUST-67671,Mohammed Al-Dossari,Email,Billing,High,Noura Al-Shammari,Mecca,18-07-2026,18-07-2026,68,23.7,Resolved,5,0.00
TCK-000194,CUST-62422,Yousef Al-Mutairi,Email,Technical Support,High,Reem Al-Mutairi,Medina,04-08-2026,05-08-2026,70,25.7,Closed,1,0.00
TCK-000195,CUST-83135,Huda Al-Ghamdi,Phone,Technical Support,Medium,Huda Al-Anazi,Dammam,05-06-2025,Not Resolved,52,0.0,Open,0,0.00
TCK-000196,CUST-22933,Sultan Al-Zahrani,Phone,Account Management,Critical,Mohammed Al-Harbi,Dammam,14-03-2026,14-03-2026,6,6.8,Resolved,2,0.00
TCK-000197,CUST-72551,Turki Al-Shammari,Email,Billing,Low,Fahad Al-Otaibi,Jeddah,15-07-2025,24-07-2025,112,235.5,Closed,5,0.00
TCK-000198,CUST-29083,Yousef Al-Balawi,Email,Technical Support,Medium,Ahmed Al-Qahtani,Riyadh,11-01-2025,13-01-2025,292,56.7,Resolved,5,0.00
TCK-000199,CUST-39069,Yousef Al-Shammari,Email,Technical Support,Critical,Noura Al-Shammari,Medina,10-10-2025,10-10-2025,30,9.3,Resolved,5,0.00
TCK-000200,CUST-93227,Aisha Al-Otaibi,WhatsApp,General Inquiry,Critical,Fahad Al-Otaibi,Jeddah,19-02-2026,19-02-2026,25,10.5,Closed,4,0.00
TCK-000201,CUST-73105,Noura Al-Malki,Email,Account Management,Low,Fahad Al-Otaibi,Jeddah,25-12-2024,26-12-2024,216,32.7,Resolved,5,0.00
TCK-000202,CUST-86342,Dana Al-Qahtani,Phone,Technical Support,High,Ahmed Al-Qahtani,Riyadh,19-09-2026,20-09-2026,53,40.9,Resolved,4,0.00
TCK-000203,CUST-70018,Sara Al-Anazi,Social Media,Delivery Issue,Medium,Khalid Al-Ghamdi,Riyadh,15-07-2024,18-07-2024,63,79.9,Resolved,5,0.00
TCK-000204,CUST-79848,Dana Al-Shammari,Phone,Billing,Low,Turki Al-Subaie,Tabuk,27-09-2024,28-09-2024,423,25.5,Closed,4,0.00
TCK-000205,CUST-54723,Hessa Al-Subaie,Phone,Billing,Low,Reem Al-Mutairi,Riyadh,22-08-2025,Not Resolved,221,0.0,Pending,0,0.00
TCK-000206,CUST-97468,Ahmed Al-Qahtani,WhatsApp,Technical Support,Medium,Noura Al-Shammari,Jeddah,27-07-2024,30-07-2024,108,75.4,Closed,2,0.00
TCK-000207,CUST-91999,Hessa Al-Shammari,Phone,Billing,Medium,Huda Al-Anazi,Jeddah,28-01-2025,01-02-2025,70,104.6,Resolved,5,0.00
TCK-000208,CUST-21159,Nasser Al-Shammari,Live Chat,General Inquiry,Medium,Abdullah Al-Zahrani,Riyadh,19-12-2025,21-12-2025,176,60.0,Resolved,5,0.00
TCK-000209,CUST-18634,Abdullah Al-Mutairi,Live Chat,Account Management,Critical,Mohammed Al-Harbi,Tabuk,16-07-2025,16-07-2025,16,1.0,Resolved,1,0.00
TCK-000210,CUST-13858,Maha Al-Malki,Live Chat,Billing,Medium,Reem Al-Mutairi,Riyadh,08-05-2026,12-05-2026,81,101.4,Resolved,5,0.00
TCK-000211,CUST-56887,Dana Al-Qahtani,Phone,Technical Support,Low,Mohammed Al-Harbi,Mecca,30-04-2025,02-05-2025,685,63.4,Resolved,4,0.00
TCK-000212,CUST-92456,Ahmed Al-Shammari,Live Chat,Refund Request,Low,Yousef Al-Malki,Riyadh,18-06-2025,Not Resolved,594,0.0,Pending,0,0.00
TCK-000213,CUST-56295,Reem Al-Subaie,Email,Technical Support,Low,Faisal Al-Shehri,Jeddah,27-05-2025,Not Resolved,397,0.0,Escalated,0,0.00
TCK-000214,CUST-26079,Hessa Al-Rashidi,Live Chat,Billing,Critical,Reem Al-Mutairi,Riyadh,08-07-2026,08-07-2026,3,11.0,Resolved,5,0.00
TCK-000215,CUST-10363,Fahad Al-Zahrani,Branch,Billing,Medium,Fahad Al-Otaibi,Jeddah,16-02-2026,17-02-2026,216,36.2,Resolved,4,0.00
TCK-000216,CUST-43219,Aisha Al-Mutairi,Phone,Billing,Medium,Noura Al-Shammari,Khobar,13-10-2025,14-10-2025,299,39.3,Resolved,1,0.00
TCK-000217,CUST-57030,Bandar Al-Balawi,WhatsApp,Delivery Issue,Medium,Mohammed Al-Harbi,Medina,10-04-2024,13-04-2024,299,88.9,Closed,5,1038.79
TCK-000218,CUST-61204,Khalid Al-Anazi,Phone,Billing,Low,Yousef Al-Malki,Jeddah,13-06-2026,21-06-2026,707,206.6,Resolved,3,0.00
TCK-000219,CUST-90764,Yousef Al-Balawi,Live Chat,General Inquiry,Low,Fahad Al-Otaibi,Buraidah,03-05-2024,Not Resolved,56,0.0,Pending,0,0.00
TCK-000220,CUST-53813,Bandar Al-Harbi,Live Chat,Technical Support,Critical,Reem Al-Mutairi,Riyadh,30-10-2024,30-10-2024,4,3.8,Closed,5,0.00
TCK-000221,CUST-14192,Faisal Al-Balawi,Email,Technical Support,Low,Mohammed Al-Harbi,Jeddah,28-04-2026,Not Resolved,678,0.0,Escalated,0,0.00
TCK-000222,CUST-99027,Huda Al-Zahrani,Social Media,Billing,Medium,Khalid Al-Ghamdi,Tabuk,04-04-2024,06-04-2024,183,66.9,Closed,5,1818.14
TCK-000223,CUST-92972,Khalid Al-Qahtani,Phone,Billing,Medium,Ahmed Al-Qahtani,Buraidah,18-07-2025,20-07-2025,216,67.8,Resolved,4,0.00
TCK-000224,CUST-26300,Dana Al-Shehri,Email,Technical Support,Low,Khalid Al-Ghamdi,Riyadh,19-07-2025,Not Resolved,578,0.0,Escalated,0,0.00
TCK-000225,CUST-84905,Khalid Al-Harbi,Email,Complaint,Medium,Maha Al-Balawi,Dammam,11-04-2025,15-04-2025,160,97.4,Resolved,4,0.00
TCK-000226,CUST-39722,Bandar Al-Ghamdi,Email,Delivery Issue,High,Noura Al-Shammari,Mecca,10-05-2025,11-05-2025,25,24.5,Resolved,5,2366.97
TCK-000227,CUST-29505,Sara Al-Shammari,Phone,General Inquiry,Medium,Lama Al-Rashidi,Riyadh,09-01-2024,Not Resolved,39,0.0,Pending,0,0.00
TCK-000228,CUST-31175,Huda Al-Subaie,Phone,Complaint,High,Faisal Al-Shehri,Riyadh,23-11-2025,Not Resolved,39,0.0,Escalated,0,0.00
TCK-000229,CUST-48048,Ahmed Al-Dossari,Phone,Billing,Medium,Turki Al-Subaie,Dammam,17-12-2024,Not Resolved,69,0.0,Pending,0,0.00
TCK-000230,CUST-83956,Huda Al-Dossari,Social Media,Delivery Issue,High,Noura Al-Shammari,Jeddah,18-05-2025,18-05-2025,61,18.4,Resolved,5,3869.25
TCK-000231,CUST-80986,Noura Al-Qahtani,Email,Technical Support,High,Sara Al-Dossari,Jeddah,15-07-2024,Not Resolved,66,0.0,Open,0,0.00
TCK-000232,CUST-81466,Faisal Al-Shammari,Phone,Technical Support,Medium,Yousef Al-Malki,Riyadh,02-09-2024,Not Resolved,96,0.0,Open,0,0.00
TCK-000233,CUST-91683,Abdullah Al-Anazi,Live Chat,Technical Support,Medium,Faisal Al-Shehri,Riyadh,16-11-2025,20-11-2025,254,112.0,Closed,2,0.00
TCK-000234,CUST-28023,Mohammed Al-Harbi,Email,Technical Support,Low,Fahad Al-Otaibi,Hail,09-07-2024,18-07-2024,439,222.1,Resolved,4,0.00
TCK-000235,CUST-67217,Khalid Al-Shammari,Phone,Billing,Low,Mohammed Al-Harbi,Riyadh,28-10-2025,Not Resolved,352,0.0,Escalated,0,0.00
TCK-000236,CUST-29435,Lama Al-Zahrani,Email,Billing,High,Sara Al-Dossari,Medina,01-12-2025,01-12-2025,21,17.7,Resolved,2,0.00
TCK-000237,CUST-21372,Sultan Al-Shehri,Live Chat,Billing,High,Sara Al-Dossari,Riyadh,14-02-2025,Not Resolved,73,0.0,Open,0,0.00
TCK-000238,CUST-97787,Khalid Al-Ghamdi,Social Media,Account Management,Low,Khalid Al-Ghamdi,Dammam,21-07-2024,28-07-2024,83,175.9,Closed,3,0.00
TCK-000239,CUST-43379,Mohammed Al-Malki,Live Chat,Complaint,Medium,Yousef Al-Malki,Riyadh,16-07-2025,18-07-2025,214,50.6,Closed,5,0.00
TCK-000240,CUST-21925,Turki Al-Shammari,Phone,General Inquiry,Medium,Mohammed Al-Harbi,Riyadh,16-08-2026,20-08-2026,212,111.5,Resolved,5,0.00
TCK-000241,CUST-55402,Lama Al-Dossari,Email,Billing,Low,Fahad Al-Otaibi,Dammam,18-06-2025,25-06-2025,279,170.4,Resolved,4,331.56
TCK-000242,CUST-77922,Aisha Al-Mutairi,Live Chat,Complaint,High,Faisal Al-Shehri,Jeddah,08-07-2024,09-07-2024,74,31.9,Closed,5,0.00
TCK-000243,CUST-84917,Noura Al-Rashidi,Branch,Billing,Low,Khalid Al-Ghamdi,Jeddah,09-08-2026,11-08-2026,526,51.3,Resolved,4,0.00
TCK-000244,CUST-87984,Bandar Al-Ghamdi,Email,Account Management,Medium,Yousef Al-Malki,Riyadh,21-06-2025,21-06-2025,108,7.6,Closed,1,0.00
TCK-000245,CUST-57959,Khalid Al-Zahrani,Phone,Account Management,Medium,Fahad Al-Otaibi,Dammam,09-02-2024,Not Resolved,236,0.0,Pending,0,0.00
TCK-000246,CUST-85711,Yousef Al-Balawi,WhatsApp,Billing,Medium,Ahmed Al-Qahtani,Dammam,24-08-2025,28-08-2025,140,96.3,Closed,3,0.00
TCK-000247,CUST-14209,Turki Al-Shammari,WhatsApp,Technical Support,High,Faisal Al-Shehri,Riyadh,18-10-2026,Not Resolved,76,0.0,Open,0,0.00
TCK-000248,CUST-44090,Mohammed Al-Harbi,Phone,Delivery Issue,Medium,Khalid Al-Ghamdi,Riyadh,15-07-2025,19-07-2025,89,110.6,Closed,5,3581.50
TCK-000249,CUST-47695,Reem Al-Dossari,Branch,Technical Support,High,Huda Al-Anazi,Hail,17-08-2025,17-08-2025,78,13.6,Resolved,5,0.00
TCK-000250,CUST-23976,Khalid Al-Shammari,Live Chat,Technical Support,Critical,Yousef Al-Malki,Jeddah,13-05-2024,13-05-2024,7,9.2,Resolved,4,0.00
TCK-000251,CUST-15653,Yousef Al-Rashidi,Phone,Delivery Issue,Medium,Ahmed Al-Qahtani,Jeddah,23-05-2025,Not Resolved,128,0.0,Open,0,0.00
TCK-000252,CUST-37655,Bandar Al-Rashidi,Phone,Account Management,Medium,Fahad Al-Otaibi,Riyadh,25-01-2025,Not Resolved,223,0.0,Pending,0,0.00
TCK-000253,CUST-59782,Noura Al-Mutairi,Email,General Inquiry,Medium,Sara Al-Dossari,Dammam,24-05-2026,Not Resolved,287,0.0,Escalated,0,0.00
TCK-000254,CUST-86134,Abdullah Al-Malki,WhatsApp,Complaint,Low,Lama Al-Rashidi,Buraidah,29-07-2026,02-08-2026,591,109.0,Resolved,4,0.00
TCK-000255,CUST-78372,Sara Al-Rashidi,Live Chat,General Inquiry,High,Khalid Al-Ghamdi,Dammam,12-09-2024,12-09-2024,51,4.5,Resolved,4,0.00
TCK-000256,CUST-10787,Ahmed Al-Rashidi,Live Chat,General Inquiry,Medium,Sara Al-Dossari,Khobar,11-05-2025,14-05-2025,131,87.0,Resolved,5,0.00
TCK-000257,CUST-39299,Khalid Al-Anazi,Live Chat,Refund Request,High,Faisal Al-Shehri,Riyadh,14-11-2024,14-11-2024,31,2.4,Resolved,2,0.00
TCK-000258,CUST-83464,Mohammed Al-Harbi,Phone,Account Management,Low,Mohammed Al-Harbi,Abha,05-06-2025,06-06-2025,353,35.2,Closed,4,0.00
TCK-000259,CUST-43813,Ahmed Al-Anazi,Email,Technical Support,High,Lama Al-Rashidi,Dammam,10-01-2026,11-01-2026,47,32.9,Closed,5,0.00
TCK-000260,CUST-70828,Reem Al-Otaibi,WhatsApp,Billing,Low,Khalid Al-Ghamdi,Medina,10-04-2024,Not Resolved,211,0.0,Pending,0,0.00
TCK-000261,CUST-24846,Sara Al-Malki,WhatsApp,Refund Request,Critical,Yousef Al-Malki,Medina,18-05-2026,18-05-2026,10,6.6,Resolved,5,0.00
TCK-000262,CUST-39342,Sultan Al-Dossari,WhatsApp,Billing,Low,Khalid Al-Ghamdi,Dammam,24-09-2024,01-10-2024,270,168.2,Resolved,4,0.00
TCK-000263,CUST-22052,Lama Al-Ghamdi,Email,Complaint,High,Sara Al-Dossari,Medina,09-09-2026,09-09-2026,57,14.1,Resolved,1,1387.48
TCK-000264,CUST-40167,Noura Al-Qahtani,Live Chat,Billing,Low,Noura Al-Shammari,Riyadh,07-07-2025,07-07-2025,352,17.6,Closed,4,0.00
TCK-000265,CUST-68440,Noura Al-Ghamdi,WhatsApp,General Inquiry,Critical,Fahad Al-Otaibi,Dammam,22-02-2024,22-02-2024,18,5.7,Resolved,2,0.00
TCK-000266,CUST-74366,Khalid Al-Subaie,Phone,Technical Support,High,Sara Al-Dossari,Medina,15-07-2026,15-07-2026,22,19.9,Resolved,5,0.00
TCK-000267,CUST-81125,Aisha Al-Ghamdi,Live Chat,Technical Support,Medium,Reem Al-Mutairi,Riyadh,17-11-2025,Not Resolved,154,0.0,Open,0,0.00
TCK-000268,CUST-54289,Nasser Al-Qahtani,Social Media,Account Management,Medium,Reem Al-Mutairi,Khobar,24-05-2024,28-05-2024,300,119.2,Resolved,4,0.00
TCK-000269,CUST-95072,Noura Al-Qahtani,Email,Delivery Issue,Medium,Faisal Al-Shehri,Khobar,30-10-2026,31-10-2026,71,32.5,Resolved,4,0.00
TCK-000270,CUST-35720,Nasser Al-Balawi,WhatsApp,Billing,Low,Noura Al-Shammari,Dammam,04-05-2025,08-05-2025,485,114.9,Closed,5,4033.31
TCK-000271,CUST-91282,Turki Al-Rashidi,WhatsApp,Complaint,Low,Ahmed Al-Qahtani,Jeddah,16-05-2024,23-05-2024,148,191.7,Closed,4,0.00
TCK-000272,CUST-34271,Aisha Al-Dossari,Social Media,Technical Support,Medium,Maha Al-Balawi,Riyadh,16-08-2025,17-08-2025,128,31.0,Resolved,4,0.00
TCK-000273,CUST-95603,Faisal Al-Subaie,Live Chat,Complaint,Critical,Turki Al-Subaie,Riyadh,14-04-2024,14-04-2024,15,5.7,Resolved,4,1812.65
TCK-000274,CUST-10350,Aisha Al-Subaie,Live Chat,Complaint,Medium,Noura Al-Shammari,Tabuk,24-06-2026,Not Resolved,236,0.0,Pending,0,0.00
TCK-000275,CUST-70678,Abdullah Al-Malki,Phone,General Inquiry,Medium,Abdullah Al-Zahrani,Riyadh,19-06-2026,21-06-2026,290,60.8,Resolved,2,0.00
TCK-000276,CUST-85757,Ahmed Al-Zahrani,Email,General Inquiry,Critical,Yousef Al-Malki,Tabuk,25-07-2025,25-07-2025,25,3.1,Resolved,4,0.00
TCK-000277,CUST-22142,Reem Al-Anazi,Phone,General Inquiry,Medium,Turki Al-Subaie,Hail,21-03-2026,24-03-2026,166,72.2,Resolved,4,0.00
TCK-000278,CUST-75287,Khalid Al-Balawi,Phone,Technical Support,Low,Noura Al-Shammari,Hail,11-04-2024,17-04-2024,455,148.7,Resolved,3,0.00
TCK-000279,CUST-13236,Ahmed Al-Shammari,Social Media,General Inquiry,Low,Khalid Al-Ghamdi,Dammam,26-01-2026,29-01-2026,600,80.9,Resolved,5,0.00
TCK-000280,CUST-77862,Abdullah Al-Malki,Email,General Inquiry,Low,Faisal Al-Shehri,Riyadh,16-10-2025,23-10-2025,256,171.7,Closed,4,0.00
TCK-000281,CUST-69709,Lama Al-Anazi,Email,Technical Support,Low,Reem Al-Mutairi,Dammam,16-08-2026,Not Resolved,321,0.0,Open,0,0.00
TCK-000282,CUST-34526,Faisal Al-Dossari,Email,Technical Support,Medium,Khalid Al-Ghamdi,Jeddah,29-03-2025,02-04-2025,92,106.5,Resolved,4,0.00
TCK-000283,CUST-70768,Faisal Al-Rashidi,Email,Complaint,High,Ahmed Al-Qahtani,Jeddah,16-08-2025,16-08-2025,73,5.2,Resolved,5,1758.68
TCK-000284,CUST-33326,Ahmed Al-Shehri,Live Chat,Technical Support,High,Huda Al-Anazi,Jeddah,27-04-2024,28-04-2024,13,40.4,Closed,5,0.00
TCK-000285,CUST-53660,Faisal Al-Qahtani,Live Chat,Technical Support,Critical,Maha Al-Balawi,Riyadh,14-02-2024,Not Resolved,11,0.0,Open,0,0.00
TCK-000286,CUST-49518,Faisal Al-Rashidi,Branch,Refund Request,Medium,Noura Al-Shammari,Riyadh,20-10-2025,22-10-2025,137,68.2,Resolved,5,0.00
TCK-000287,CUST-98142,Sultan Al-Malki,Email,Complaint,Medium,Noura Al-Shammari,Dammam,18-01-2024,21-01-2024,218,93.7,Closed,5,0.00
TCK-000288,CUST-46070,Hessa Al-Ghamdi,WhatsApp,General Inquiry,Medium,Khalid Al-Ghamdi,Riyadh,03-04-2025,05-04-2025,128,66.5,Resolved,3,0.00
TCK-000289,CUST-90885,Ahmed Al-Subaie,Social Media,Technical Support,High,Faisal Al-Shehri,Buraidah,21-01-2024,Not Resolved,32,0.0,Pending,0,0.00
TCK-000290,CUST-31358,Bandar Al-Rashidi,WhatsApp,Delivery Issue,Medium,Fahad Al-Otaibi,Jeddah,28-08-2026,30-08-2026,287,67.5,Resolved,3,1881.75
TCK-000291,CUST-10785,Noura Al-Shammari,Social Media,General Inquiry,Medium,Turki Al-Subaie,Riyadh,19-09-2025,20-09-2025,67,33.5,Resolved,4,0.00
TCK-000292,CUST-85302,Huda Al-Mutairi,Phone,Account Management,Medium,Maha Al-Balawi,Dammam,05-03-2024,Not Resolved,251,0.0,Pending,0,0.00
TCK-000293,CUST-56631,Huda Al-Anazi,Email,Billing,High,Noura Al-Shammari,Jeddah,24-07-2025,Not Resolved,42,0.0,Pending,0,0.00
TCK-000294,CUST-12466,Sara Al-Subaie,WhatsApp,Refund Request,Medium,Sara Al-Dossari,Mecca,06-02-2024,08-02-2024,65,54.4,Closed,5,0.00
TCK-000295,CUST-97643,Bandar Al-Dossari,Live Chat,Billing,High,Noura Al-Shammari,Dammam,30-11-2024,01-12-2024,72,29.2,Resolved,3,0.00
TCK-000296,CUST-41799,Dana Al-Otaibi,Phone,Refund Request,Low,Turki Al-Subaie,Dammam,31-10-2025,09-11-2025,714,220.8,Resolved,3,3088.31
TCK-000297,CUST-13248,Nasser Al-Subaie,Live Chat,Complaint,High,Sara Al-Dossari,Hail,20-02-2026,20-02-2026,26,4.9,Resolved,2,0.00
TCK-000298,CUST-60612,Ahmed Al-Shammari,WhatsApp,Technical Support,Medium,Faisal Al-Shehri,Khobar,26-06-2026,Not Resolved,196,0.0,Pending,0,0.00
TCK-000299,CUST-66158,Abdullah Al-Anazi,Branch,General Inquiry,High,Huda Al-Anazi,Khobar,07-10-2026,Not Resolved,71,0.0,Open,0,0.00
TCK-000300,CUST-70672,Maha Al-Harbi,Phone,Delivery Issue,Medium,Abdullah Al-Zahrani,Riyadh,13-08-2024,15-08-2024,76,62.6,Resolved,2,0.00
TCK-000301,CUST-90137,Noura Al-Balawi,WhatsApp,Account Management,Low,Noura Al-Shammari,Jeddah,08-05-2024,13-05-2024,204,122.0,Closed,5,0.00
TCK-000302,CUST-12281,Turki Al-Anazi,Email,General Inquiry,Medium,Huda Al-Anazi,Abha,06-04-2024,09-04-2024,191,95.3,Resolved,4,0.00
TCK-000303,CUST-36236,Fahad Al-Shehri,Live Chat,Technical Support,High,Turki Al-Subaie,Tabuk,06-09-2025,06-09-2025,42,19.8,Resolved,5,0.00
TCK-000304,CUST-65257,Mohammed Al-Mutairi,Email,Complaint,Low,Reem Al-Mutairi,Dammam,28-07-2025,03-08-2025,659,147.0,Resolved,3,0.00
TCK-000305,CUST-16298,Dana Al-Dossari,Phone,General Inquiry,Low,Ahmed Al-Qahtani,Khobar,22-12-2024,28-12-2024,585,145.9,Closed,2,0.00
TCK-000306,CUST-42089,Turki Al-Otaibi,Live Chat,Technical Support,High,Sara Al-Dossari,Jeddah,29-05-2026,30-05-2026,42,44.0,Resolved,4,0.00
TCK-000307,CUST-80541,Yousef Al-Anazi,Live Chat,Account Management,Medium,Mohammed Al-Harbi,Dammam,01-06-2025,Not Resolved,162,0.0,Open,0,0.00
TCK-000308,CUST-15725,Yousef Al-Malki,Live Chat,Complaint,High,Noura Al-Shammari,Khobar,04-07-2025,05-07-2025,58,36.3,Closed,1,0.00
TCK-000309,CUST-90463,Turki Al-Mutairi,Live Chat,Technical Support,Critical,Noura Al-Shammari,Hail,21-07-2025,Not Resolved,18,0.0,Escalated,0,0.00
TCK-000310,CUST-18038,Reem Al-Shehri,Phone,Billing,Medium,Abdullah Al-Zahrani,Riyadh,08-09-2024,11-09-2024,216,94.8,Resolved,4,1813.62
TCK-000311,CUST-53719,Faisal Al-Otaibi,Branch,Technical Support,High,Mohammed Al-Harbi,Jeddah,18-10-2025,Not Resolved,31,0.0,Pending,0,0.00
TCK-000312,CUST-36341,Noura Al-Harbi,Phone,General Inquiry,Low,Yousef Al-Malki,Jeddah,17-09-2026,26-09-2026,605,230.1,Resolved,4,0.00
TCK-000313,CUST-74603,Huda Al-Shammari,WhatsApp,Refund Request,Medium,Maha Al-Balawi,Jeddah,27-08-2025,31-08-2025,110,106.0,Resolved,4,0.00
TCK-000314,CUST-90332,Fahad Al-Zahrani,Phone,Billing,Low,Noura Al-Shammari,Dammam,14-05-2024,Not Resolved,649,0.0,Pending,0,0.00
TCK-000315,CUST-90855,Sultan Al-Zahrani,Live Chat,Complaint,Low,Khalid Al-Ghamdi,Riyadh,09-12-2024,14-12-2024,217,130.7,Closed,5,0.00
